Sample in Buffer,Sample in Window,TRIGGER,ap_idle,ap_ready,ap_done,ap_start_1,layer18_out_TREADY,layer18_out_TVALID,layer18_out_TDATA[15:0],input_layer_TREADY,input_layer_TVALID,input_layer_TDATA[7:0],sending_active,event_counter[6:0],byte_counter[9:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
378,2,0,0,0,0,1,1,0,00e4,0,1,00,1,78,217
379,3,0,0,0,0,1,1,0,00e4,0,1,00,1,78,217
380,4,0,0,0,0,1,1,0,00e4,1,1,00,1,78,217
381,5,0,0,0,0,1,1,0,00e4,0,1,00,1,78,218
382,6,0,0,0,0,1,1,0,00e4,0,1,00,1,78,218
383,7,0,0,0,0,1,1,0,00e4,0,1,00,1,78,218
384,0,1,0,0,1,1,1,1,00d3,0,1,00,1,79,216
385,1,0,0,0,0,1,1,0,00d3,1,1,00,1,79,216
386,2,0,0,0,0,1,1,0,00d3,0,1,00,1,79,217
387,3,0,0,0,0,1,1,0,00d3,0,1,00,1,79,217
388,4,0,0,0,0,1,1,0,00d3,1,1,00,1,79,217
389,5,0,0,0,0,1,1,0,00d3,0,1,00,1,79,218
390,6,0,0,0,0,1,1,0,00d3,0,1,00,1,79,218
391,7,0,0,0,0,1,1,0,00d3,0,1,00,1,79,218
392,0,1,0,0,1,1,1,1,03f5,0,1,00,1,80,216
393,1,0,0,0,0,1,1,0,03f5,1,1,00,1,80,216
394,2,0,0,0,0,1,1,0,03f5,0,1,00,1,80,217
395,3,0,0,0,0,1,1,0,03f5,0,1,00,1,80,217
396,4,0,0,0,0,1,1,0,03f5,1,1,00,1,80,217
397,5,0,0,0,0,1,1,0,03f5,0,1,00,1,80,218
398,6,0,0,0,0,1,1,0,03f5,0,1,00,1,80,218
399,7,0,0,0,0,1,1,0,03f5,0,1,00,1,80,218
400,0,1,0,0,1,1,1,1,03d9,0,1,00,1,81,216
401,1,0,0,0,0,1,1,0,03d9,1,1,00,1,81,216
402,2,0,0,0,0,1,1,0,03d9,0,1,00,1,81,217
403,3,0,0,0,0,1,1,0,03d9,0,1,00,1,81,217
404,4,0,0,0,0,1,1,0,03d9,1,1,00,1,81,217
405,5,0,0,0,0,1,1,0,03d9,0,1,00,1,81,218
406,6,0,0,0,0,1,1,0,03d9,0,1,00,1,81,218
407,7,0,0,0,0,1,1,0,03d9,0,1,00,1,81,218
408,0,1,0,0,1,1,1,1,0084,0,1,00,1,82,216
409,1,0,0,0,0,1,1,0,0084,1,1,00,1,82,216
410,2,0,0,0,0,1,1,0,0084,0,1,00,1,82,217
411,3,0,0,0,0,1,1,0,0084,0,1,00,1,82,217
412,4,0,0,0,0,1,1,0,0084,1,1,00,1,82,217
413,5,0,0,0,0,1,1,0,0084,0,1,00,1,82,218
414,6,0,0,0,0,1,1,0,0084,0,1,00,1,82,218
415,7,0,0,0,0,1,1,0,0084,0,1,00,1,82,218
416,0,1,0,0,1,1,1,1,01c8,0,1,00,1,83,216
417,1,0,0,0,0,1,1,0,01c8,1,1,00,1,83,216
418,2,0,0,0,0,1,1,0,01c8,0,1,00,1,83,217
419,3,0,0,0,0,1,1,0,01c8,0,1,00,1,83,217
420,4,0,0,0,0,1,1,0,01c8,1,1,00,1,83,217
421,5,0,0,0,0,1,1,0,01c8,0,1,00,1,83,218
422,6,0,0,0,0,1,1,0,01c8,0,1,00,1,83,218
423,7,0,0,0,0,1,1,0,01c8,0,1,00,1,83,218
424,0,1,0,0,1,1,1,1,00db,0,1,00,1,84,216
425,1,0,0,0,0,1,1,0,00db,1,1,00,1,84,216
426,2,0,0,0,0,1,1,0,00db,0,1,00,1,84,217
427,3,0,0,0,0,1,1,0,00db,0,1,00,1,84,217
428,4,0,0,0,0,1,1,0,00db,1,1,00,1,84,217
429,5,0,0,0,0,1,1,0,00db,0,1,00,1,84,218
430,6,0,0,0,0,1,1,0,00db,0,1,00,1,84,218
431,7,0,0,0,0,1,1,0,00db,0,1,00,1,84,218
432,0,1,0,0,1,1,1,1,0088,0,1,00,1,85,216
433,1,0,0,0,0,1,1,0,0088,1,1,00,1,85,216
434,2,0,0,0,0,1,1,0,0088,0,1,00,1,85,217
435,3,0,0,0,0,1,1,0,0088,0,1,00,1,85,217
436,4,0,0,0,0,1,1,0,0088,1,1,00,1,85,217
437,5,0,0,0,0,1,1,0,0088,0,1,00,1,85,218
438,6,0,0,0,0,1,1,0,0088,0,1,00,1,85,218
439,7,0,0,0,0,1,1,0,0088,0,1,00,1,85,218
440,0,1,0,0,1,1,1,1,007b,0,1,00,1,86,216
441,1,0,0,0,0,1,1,0,007b,1,1,00,1,86,216
442,2,0,0,0,0,1,1,0,007b,0,1,00,1,86,217
443,3,0,0,0,0,1,1,0,007b,0,1,00,1,86,217
444,4,0,0,0,0,1,1,0,007b,1,1,00,1,86,217
445,5,0,0,0,0,1,1,0,007b,0,1,00,1,86,218
446,6,0,0,0,0,1,1,0,007b,0,1,00,1,86,218
447,7,0,0,0,0,1,1,0,007b,0,1,00,1,86,218
448,0,1,0,0,1,1,1,1,03ea,0,1,00,1,87,216
449,1,0,0,0,0,1,1,0,03ea,1,1,00,1,87,216
450,2,0,0,0,0,1,1,0,03ea,0,1,00,1,87,217
451,3,0,0,0,0,1,1,0,03ea,0,1,00,1,87,217
452,4,0,0,0,0,1,1,0,03ea,1,1,00,1,87,217
453,5,0,0,0,0,1,1,0,03ea,0,1,00,1,87,218
454,6,0,0,0,0,1,1,0,03ea,0,1,00,1,87,218
455,7,0,0,0,0,1,1,0,03ea,0,1,00,1,87,218
456,0,1,0,0,1,1,1,1,00fa,0,1,00,1,88,216
457,1,0,0,0,0,1,1,0,00fa,1,1,00,1,88,216
458,2,0,0,0,0,1,1,0,00fa,0,1,00,1,88,217
459,3,0,0,0,0,1,1,0,00fa,0,1,00,1,88,217
460,4,0,0,0,0,1,1,0,00fa,1,1,00,1,88,217
461,5,0,0,0,0,1,1,0,00fa,0,1,00,1,88,218
462,6,0,0,0,0,1,1,0,00fa,0,1,00,1,88,218
463,7,0,0,0,0,1,1,0,00fa,0,1,00,1,88,218
464,0,1,0,0,1,1,1,1,0037,0,1,00,1,89,216
465,1,0,0,0,0,1,1,0,0037,1,1,00,1,89,216
466,2,0,0,0,0,1,1,0,0037,0,1,00,1,89,217
467,3,0,0,0,0,1,1,0,0037,0,1,00,1,89,217
468,4,0,0,0,0,1,1,0,0037,1,1,00,1,89,217
469,5,0,0,0,0,1,1,0,0037,0,1,00,1,89,218
470,6,0,0,0,0,1,1,0,0037,0,1,00,1,89,218
471,7,0,0,0,0,1,1,0,0037,0,1,00,1,89,218
472,0,1,0,0,1,1,1,1,01fc,0,1,00,1,90,216
473,1,0,0,0,0,1,1,0,01fc,1,1,00,1,90,216
474,2,0,0,0,0,1,1,0,01fc,0,1,00,1,90,217
475,3,0,0,0,0,1,1,0,01fc,0,1,00,1,90,217
476,4,0,0,0,0,1,1,0,01fc,1,1,00,1,90,217
477,5,0,0,0,0,1,1,0,01fc,0,1,00,1,90,218
478,6,0,0,0,0,1,1,0,01fc,0,1,00,1,90,218
479,7,0,0,0,0,1,1,0,01fc,0,1,00,1,90,218
480,0,1,0,0,1,1,1,1,03e3,0,1,00,1,91,216
481,1,0,0,0,0,1,1,0,03e3,1,1,00,1,91,216
482,2,0,0,0,0,1,1,0,03e3,0,1,00,1,91,217
483,3,0,0,0,0,1,1,0,03e3,0,1,00,1,91,217
484,4,0,0,0,0,1,1,0,03e3,1,1,00,1,91,217
485,5,0,0,0,0,1,1,0,03e3,0,1,00,1,91,218
486,6,0,0,0,0,1,1,0,03e3,0,1,00,1,91,218
487,7,0,0,0,0,1,1,0,03e3,0,1,00,1,91,218
488,0,1,0,0,1,1,1,1,0355,0,1,00,1,92,216
489,1,0,0,0,0,1,1,0,0355,1,1,00,1,92,216
490,2,0,0,0,0,1,1,0,0355,0,1,00,1,92,217
491,3,0,0,0,0,1,1,0,0355,0,1,00,1,92,217
492,4,0,0,0,0,1,1,0,0355,1,1,00,1,92,217
493,5,0,0,0,0,1,1,0,0355,0,1,00,1,92,218
494,6,0,0,0,0,1,1,0,0355,0,1,00,1,92,218
495,7,0,0,0,0,1,1,0,0355,0,1,00,1,92,218
496,0,1,0,0,1,1,1,1,01b8,0,1,00,1,93,216
497,1,0,0,0,0,1,1,0,01b8,1,1,00,1,93,216
498,2,0,0,0,0,1,1,0,01b8,0,1,00,1,93,217
499,3,0,0,0,0,1,1,0,01b8,0,1,00,1,93,217
500,4,0,0,0,0,1,1,0,01b8,1,1,00,1,93,217
501,5,0,0,0,0,1,1,0,01b8,0,1,00,1,93,218
502,6,0,0,0,0,1,1,0,01b8,0,1,00,1,93,218
503,7,0,0,0,0,1,1,0,01b8,0,1,00,1,93,218
504,0,1,0,0,1,1,1,1,00db,0,1,00,1,94,216
505,1,0,0,0,0,1,1,0,00db,1,1,00,1,94,216
506,2,0,0,0,0,1,1,0,00db,0,1,00,1,94,217
507,3,0,0,0,0,1,1,0,00db,0,1,00,1,94,217
508,4,0,0,0,0,1,1,0,00db,1,1,00,1,94,217
509,5,0,0,0,0,1,1,0,00db,0,1,00,1,94,218
510,6,0,0,0,0,1,1,0,00db,0,1,00,1,94,218
511,7,0,0,0,0,1,1,0,00db,0,1,00,1,94,218
512,0,1,0,0,1,1,1,1,01b4,0,1,00,1,95,216
513,1,0,0,0,0,1,1,0,01b4,1,1,00,1,95,216
514,2,0,0,0,0,1,1,0,01b4,0,1,00,1,95,217
515,3,0,0,0,0,1,1,0,01b4,0,1,00,1,95,217
516,4,0,0,0,0,1,1,0,01b4,1,1,00,1,95,217
517,5,0,0,0,0,1,1,0,01b4,0,1,00,1,95,218
518,6,0,0,0,0,1,1,0,01b4,0,1,00,1,95,218
519,7,0,0,0,0,1,1,0,01b4,0,1,00,1,95,218
520,0,1,0,0,1,1,1,1,03c3,0,1,00,1,96,216
521,1,0,0,0,0,1,1,0,03c3,1,1,00,1,96,216
522,2,0,0,0,0,1,1,0,03c3,0,1,00,1,96,217
523,3,0,0,0,0,1,1,0,03c3,0,1,00,1,96,217
524,4,0,0,0,0,1,1,0,03c3,1,1,00,1,96,217
525,5,0,0,0,0,1,1,0,03c3,0,1,00,1,96,218
526,6,0,0,0,0,1,1,0,03c3,0,1,00,1,96,218
527,7,0,0,0,0,1,1,0,03c3,0,1,00,1,96,218
528,0,1,0,0,1,1,1,1,0008,0,1,00,1,97,216
529,1,0,0,0,0,1,1,0,0008,1,1,00,1,97,216
530,2,0,0,0,0,1,1,0,0008,0,1,00,1,97,217
531,3,0,0,0,0,1,1,0,0008,0,1,00,1,97,217
532,4,0,0,0,0,1,1,0,0008,1,1,00,1,97,217
533,5,0,0,0,0,1,1,0,0008,0,1,00,1,97,218
534,6,0,0,0,0,1,1,0,0008,0,1,00,1,97,218
535,7,0,0,0,0,1,1,0,0008,0,1,00,1,97,218
536,0,1,0,0,1,1,1,1,0073,0,1,00,1,98,216
537,1,0,0,0,0,1,1,0,0073,1,1,00,1,98,216
538,2,0,0,0,0,1,1,0,0073,0,1,00,1,98,217
539,3,0,0,0,0,1,1,0,0073,0,1,00,1,98,217
540,4,0,0,0,0,1,1,0,0073,1,1,00,1,98,217
541,5,0,0,0,0,1,1,0,0073,0,1,00,1,98,218
542,6,0,0,0,0,1,1,0,0073,0,1,00,1,98,218
543,7,0,0,0,0,1,1,0,0073,0,1,00,1,98,218
544,0,1,0,0,1,1,1,1,00de,0,1,00,1,99,216
545,1,0,0,0,0,1,1,0,00de,1,1,00,1,99,216
546,2,0,0,0,0,1,1,0,00de,0,1,00,1,99,217
547,3,0,0,0,0,1,1,0,00de,0,1,00,1,99,217
548,4,0,0,0,0,1,1,0,00de,1,1,00,1,99,217
549,5,0,0,0,0,1,1,0,00de,0,1,00,1,99,218
550,6,0,0,0,0,1,1,0,00de,0,1,00,1,99,218
551,7,0,0,0,0,1,1,0,00de,0,1,00,1,99,218
552,0,1,0,0,1,1,1,1,0017,0,1,00,1,0,216
553,1,0,0,0,0,1,1,0,0017,1,1,00,1,0,216
554,2,0,0,0,0,1,1,0,0017,0,1,00,1,0,217
555,3,0,0,0,0,1,1,0,0017,0,1,00,1,0,217
556,4,0,0,0,0,1,1,0,0017,1,1,00,1,0,217
557,5,0,0,0,0,1,1,0,0017,0,1,00,1,0,218
558,6,0,0,0,0,1,1,0,0017,0,1,00,1,0,218
559,7,0,0,0,0,1,1,0,0017,0,1,00,1,0,218
560,0,1,0,0,1,1,1,1,0005,0,1,00,1,1,216
561,1,0,0,0,0,1,1,0,0005,1,1,00,1,1,216
562,2,0,0,0,0,1,1,0,0005,0,1,00,1,1,217
563,3,0,0,0,0,1,1,0,0005,0,1,00,1,1,217
564,4,0,0,0,0,1,1,0,0005,1,1,00,1,1,217
565,5,0,0,0,0,1,1,0,0005,0,1,00,1,1,218
566,6,0,0,0,0,1,1,0,0005,0,1,00,1,1,218
567,7,0,0,0,0,1,1,0,0005,0,1,00,1,1,218
568,0,1,0,0,1,1,1,1,00fa,0,1,00,1,2,216
569,1,0,0,0,0,1,1,0,00fa,1,1,00,1,2,216
570,2,0,0,0,0,1,1,0,00fa,0,1,00,1,2,217
571,3,0,0,0,0,1,1,0,00fa,0,1,00,1,2,217
572,4,0,0,0,0,1,1,0,00fa,1,1,00,1,2,217
573,5,0,0,0,0,1,1,0,00fa,0,1,00,1,2,218
574,6,0,0,0,0,1,1,0,00fa,0,1,00,1,2,218
575,7,0,0,0,0,1,1,0,00fa,0,1,00,1,2,218
576,0,1,0,0,1,1,1,1,03de,0,1,00,1,3,216
577,1,0,0,0,0,1,1,0,03de,1,1,00,1,3,216
578,2,0,0,0,0,1,1,0,03de,0,1,00,1,3,217
579,3,0,0,0,0,1,1,0,03de,0,1,00,1,3,217
580,4,0,0,0,0,1,1,0,03de,1,1,00,1,3,217
581,5,0,0,0,0,1,1,0,03de,0,1,00,1,3,218
582,6,0,0,0,0,1,1,0,03de,0,1,00,1,3,218
583,7,0,0,0,0,1,1,0,03de,0,1,00,1,3,218
584,0,1,0,0,1,1,1,1,03ca,0,1,00,1,4,216
585,1,0,0,0,0,1,1,0,03ca,1,1,00,1,4,216
586,2,0,0,0,0,1,1,0,03ca,0,1,00,1,4,217
587,3,0,0,0,0,1,1,0,03ca,0,1,00,1,4,217
588,4,0,0,0,0,1,1,0,03ca,1,1,00,1,4,217
589,5,0,0,0,0,1,1,0,03ca,0,1,00,1,4,218
590,6,0,0,0,0,1,1,0,03ca,0,1,00,1,4,218
591,7,0,0,0,0,1,1,0,03ca,0,1,00,1,4,218
592,0,1,0,0,1,1,1,1,00d9,0,1,00,1,5,216
593,1,0,0,0,0,1,1,0,00d9,1,1,00,1,5,216
594,2,0,0,0,0,1,1,0,00d9,0,1,00,1,5,217
595,3,0,0,0,0,1,1,0,00d9,0,1,00,1,5,217
596,4,0,0,0,0,1,1,0,00d9,1,1,00,1,5,217
597,5,0,0,0,0,1,1,0,00d9,0,1,00,1,5,218
598,6,0,0,0,0,1,1,0,00d9,0,1,00,1,5,218
599,7,0,0,0,0,1,1,0,00d9,0,1,00,1,5,218
600,0,1,0,0,1,1,1,1,01c4,0,1,00,1,6,216
601,1,0,0,0,0,1,1,0,01c4,1,1,00,1,6,216
602,2,0,0,0,0,1,1,0,01c4,0,1,00,1,6,217
603,3,0,0,0,0,1,1,0,01c4,0,1,00,1,6,217
604,4,0,0,0,0,1,1,0,01c4,1,1,00,1,6,217
605,5,0,0,0,0,1,1,0,01c4,0,1,00,1,6,218
606,6,0,0,0,0,1,1,0,01c4,0,1,00,1,6,218
607,7,0,0,0,0,1,1,0,01c4,0,1,00,1,6,218
608,0,1,0,0,1,1,1,1,0001,0,1,00,1,7,216
609,1,0,0,0,0,1,1,0,0001,1,1,00,1,7,216
610,2,0,0,0,0,1,1,0,0001,0,1,00,1,7,217
611,3,0,0,0,0,1,1,0,0001,0,1,00,1,7,217
612,4,0,0,0,0,1,1,0,0001,1,1,00,1,7,217
613,5,0,0,0,0,1,1,0,0001,0,1,00,1,7,218
614,6,0,0,0,0,1,1,0,0001,0,1,00,1,7,218
615,7,0,0,0,0,1,1,0,0001,0,1,00,1,7,218
616,0,1,0,0,1,1,1,1,0186,0,1,00,1,8,216
617,1,0,0,0,0,1,1,0,0186,1,1,00,1,8,216
618,2,0,0,0,0,1,1,0,0186,0,1,00,1,8,217
619,3,0,0,0,0,1,1,0,0186,0,1,00,1,8,217
620,4,0,0,0,0,1,1,0,0186,1,1,00,1,8,217
621,5,0,0,0,0,1,1,0,0186,0,1,00,1,8,218
622,6,0,0,0,0,1,1,0,0186,0,1,00,1,8,218
623,7,0,0,0,0,1,1,0,0186,0,1,00,1,8,218
624,0,1,0,0,1,1,1,1,03dc,0,1,00,1,9,216
625,1,0,0,0,0,1,1,0,03dc,1,1,00,1,9,216
626,2,0,0,0,0,1,1,0,03dc,0,1,00,1,9,217
627,3,0,0,0,0,1,1,0,03dc,0,1,00,1,9,217
628,4,0,0,0,0,1,1,0,03dc,1,1,00,1,9,217
629,5,0,0,0,0,1,1,0,03dc,0,1,00,1,9,218
630,6,0,0,0,0,1,1,0,03dc,0,1,00,1,9,218
631,7,0,0,0,0,1,1,0,03dc,0,1,00,1,9,218
632,0,1,0,0,1,1,1,1,03eb,0,1,00,1,10,216
633,1,0,0,0,0,1,1,0,03eb,1,1,00,1,10,216
634,2,0,0,0,0,1,1,0,03eb,0,1,00,1,10,217
635,3,0,0,0,0,1,1,0,03eb,0,1,00,1,10,217
636,4,0,0,0,0,1,1,0,03eb,1,1,00,1,10,217
637,5,0,0,0,0,1,1,0,03eb,0,1,00,1,10,218
638,6,0,0,0,0,1,1,0,03eb,0,1,00,1,10,218
639,7,0,0,0,0,1,1,0,03eb,0,1,00,1,10,218
640,0,1,0,0,1,1,1,1,0002,0,1,00,1,11,216
641,1,0,0,0,0,1,1,0,0002,1,1,00,1,11,216
642,2,0,0,0,0,1,1,0,0002,0,1,00,1,11,217
643,3,0,0,0,0,1,1,0,0002,0,1,00,1,11,217
644,4,0,0,0,0,1,1,0,0002,1,1,00,1,11,217
645,5,0,0,0,0,1,1,0,0002,0,1,00,1,11,218
646,6,0,0,0,0,1,1,0,0002,0,1,00,1,11,218
647,7,0,0,0,0,1,1,0,0002,0,1,00,1,11,218
648,0,1,0,0,1,1,1,1,00b6,0,1,00,1,12,216
649,1,0,0,0,0,1,1,0,00b6,1,1,00,1,12,216
650,2,0,0,0,0,1,1,0,00b6,0,1,00,1,12,217
651,3,0,0,0,0,1,1,0,00b6,0,1,00,1,12,217
652,4,0,0,0,0,1,1,0,00b6,1,1,00,1,12,217
653,5,0,0,0,0,1,1,0,00b6,0,1,00,1,12,218
654,6,0,0,0,0,1,1,0,00b6,0,1,00,1,12,218
655,7,0,0,0,0,1,1,0,00b6,0,1,00,1,12,218
656,0,1,0,0,1,1,1,1,024b,0,1,00,1,13,216
657,1,0,0,0,0,1,1,0,024b,1,1,00,1,13,216
658,2,0,0,0,0,1,1,0,024b,0,1,00,1,13,217
659,3,0,0,0,0,1,1,0,024b,0,1,00,1,13,217
660,4,0,0,0,0,1,1,0,024b,1,1,00,1,13,217
661,5,0,0,0,0,1,1,0,024b,0,1,00,1,13,218
662,6,0,0,0,0,1,1,0,024b,0,1,00,1,13,218
663,7,0,0,0,0,1,1,0,024b,0,1,00,1,13,218
664,0,1,0,0,1,1,1,1,036c,0,1,00,1,14,216
665,1,0,0,0,0,1,1,0,036c,1,1,00,1,14,216
666,2,0,0,0,0,1,1,0,036c,0,1,00,1,14,217
667,3,0,0,0,0,1,1,0,036c,0,1,00,1,14,217
668,4,0,0,0,0,1,1,0,036c,1,1,00,1,14,217
669,5,0,0,0,0,1,1,0,036c,0,1,00,1,14,218
670,6,0,0,0,0,1,1,0,036c,0,1,00,1,14,218
671,7,0,0,0,0,1,1,0,036c,0,1,00,1,14,218
672,0,1,0,0,1,1,1,1,00d1,0,1,00,1,15,216
673,1,0,0,0,0,1,1,0,00d1,1,1,00,1,15,216
674,2,0,0,0,0,1,1,0,00d1,0,1,00,1,15,217
675,3,0,0,0,0,1,1,0,00d1,0,1,00,1,15,217
676,4,0,0,0,0,1,1,0,00d1,1,1,00,1,15,217
677,5,0,0,0,0,1,1,0,00d1,0,1,00,1,15,218
678,6,0,0,0,0,1,1,0,00d1,0,1,00,1,15,218
679,7,0,0,0,0,1,1,0,00d1,0,1,00,1,15,218
680,0,1,0,0,1,1,1,1,0392,0,1,00,1,16,216
681,1,0,0,0,0,1,1,0,0392,1,1,00,1,16,216
682,2,0,0,0,0,1,1,0,0392,0,1,00,1,16,217
683,3,0,0,0,0,1,1,0,0392,0,1,00,1,16,217
684,4,0,0,0,0,1,1,0,0392,1,1,00,1,16,217
685,5,0,0,0,0,1,1,0,0392,0,1,00,1,16,218
686,6,0,0,0,0,1,1,0,0392,0,1,00,1,16,218
687,7,0,0,0,0,1,1,0,0392,0,1,00,1,16,218
688,0,1,0,0,1,1,1,1,03ac,0,1,00,1,17,216
689,1,0,0,0,0,1,1,0,03ac,1,1,00,1,17,216
690,2,0,0,0,0,1,1,0,03ac,0,1,00,1,17,217
691,3,0,0,0,0,1,1,0,03ac,0,1,00,1,17,217
692,4,0,0,0,0,1,1,0,03ac,1,1,00,1,17,217
693,5,0,0,0,0,1,1,0,03ac,0,1,00,1,17,218
694,6,0,0,0,0,1,1,0,03ac,0,1,00,1,17,218
695,7,0,0,0,0,1,1,0,03ac,0,1,00,1,17,218
696,0,1,0,0,1,1,1,1,0001,0,1,00,1,18,216
697,1,0,0,0,0,1,1,0,0001,1,1,00,1,18,216
698,2,0,0,0,0,1,1,0,0001,0,1,00,1,18,217
699,3,0,0,0,0,1,1,0,0001,0,1,00,1,18,217
700,4,0,0,0,0,1,1,0,0001,1,1,00,1,18,217
701,5,0,0,0,0,1,1,0,0001,0,1,00,1,18,218
702,6,0,0,0,0,1,1,0,0001,0,1,00,1,18,218
703,7,0,0,0,0,1,1,0,0001,0,1,00,1,18,218
704,0,1,0,0,1,1,1,1,038e,0,1,00,1,19,216
705,1,0,0,0,0,1,1,0,038e,1,1,00,1,19,216
706,2,0,0,0,0,1,1,0,038e,0,1,00,1,19,217
707,3,0,0,0,0,1,1,0,038e,0,1,00,1,19,217
708,4,0,0,0,0,1,1,0,038e,1,1,00,1,19,217
709,5,0,0,0,0,1,1,0,038e,0,1,00,1,19,218
710,6,0,0,0,0,1,1,0,038e,0,1,00,1,19,218
711,7,0,0,0,0,1,1,0,038e,0,1,00,1,19,218
712,0,1,0,0,1,1,1,1,000a,0,1,00,1,20,216
713,1,0,0,0,0,1,1,0,000a,1,1,00,1,20,216
714,2,0,0,0,0,1,1,0,000a,0,1,00,1,20,217
715,3,0,0,0,0,1,1,0,000a,0,1,00,1,20,217
716,4,0,0,0,0,1,1,0,000a,1,1,00,1,20,217
717,5,0,0,0,0,1,1,0,000a,0,1,00,1,20,218
718,6,0,0,0,0,1,1,0,000a,0,1,00,1,20,218
719,7,0,0,0,0,1,1,0,000a,0,1,00,1,20,218
720,0,1,0,0,1,1,1,1,03b4,0,1,00,1,21,216
721,1,0,0,0,0,1,1,0,03b4,1,1,00,1,21,216
722,2,0,0,0,0,1,1,0,03b4,0,1,00,1,21,217
723,3,0,0,0,0,1,1,0,03b4,0,1,00,1,21,217
724,4,0,0,0,0,1,1,0,03b4,1,1,00,1,21,217
725,5,0,0,0,0,1,1,0,03b4,0,1,00,1,21,218
726,6,0,0,0,0,1,1,0,03b4,0,1,00,1,21,218
727,7,0,0,0,0,1,1,0,03b4,0,1,00,1,21,218
728,0,1,0,0,1,1,1,1,0382,0,1,00,1,22,216
729,1,0,0,0,0,1,1,0,0382,1,1,00,1,22,216
730,2,0,0,0,0,1,1,0,0382,0,1,00,1,22,217
731,3,0,0,0,0,1,1,0,0382,0,1,00,1,22,217
732,4,0,0,0,0,1,1,0,0382,1,1,00,1,22,217
733,5,0,0,0,0,1,1,0,0382,0,1,00,1,22,218
734,6,0,0,0,0,1,1,0,0382,0,1,00,1,22,218
735,7,0,0,0,0,1,1,0,0382,0,1,00,1,22,218
736,0,1,0,0,1,1,1,1,0307,0,1,00,1,23,216
737,1,0,0,0,0,1,1,0,0307,1,1,00,1,23,216
738,2,0,0,0,0,1,1,0,0307,0,1,00,1,23,217
739,3,0,0,0,0,1,1,0,0307,0,1,00,1,23,217
740,4,0,0,0,0,1,1,0,0307,1,1,00,1,23,217
741,5,0,0,0,0,1,1,0,0307,0,1,00,1,23,218
742,6,0,0,0,0,1,1,0,0307,0,1,00,1,23,218
743,7,0,0,0,0,1,1,0,0307,0,1,00,1,23,218
744,0,1,0,0,1,1,1,1,005a,0,1,00,1,24,216
745,1,0,0,0,0,1,1,0,005a,1,1,00,1,24,216
746,2,0,0,0,0,1,1,0,005a,0,1,00,1,24,217
747,3,0,0,0,0,1,1,0,005a,0,1,00,1,24,217
748,4,0,0,0,0,1,1,0,005a,1,1,00,1,24,217
749,5,0,0,0,0,1,1,0,005a,0,1,00,1,24,218
750,6,0,0,0,0,1,1,0,005a,0,1,00,1,24,218
751,7,0,0,0,0,1,1,0,005a,0,1,00,1,24,218
752,0,1,0,0,1,1,1,1,0008,0,1,00,1,25,216
753,1,0,0,0,0,1,1,0,0008,1,1,00,1,25,216
754,2,0,0,0,0,1,1,0,0008,0,1,00,1,25,217
755,3,0,0,0,0,1,1,0,0008,0,1,00,1,25,217
756,4,0,0,0,0,1,1,0,0008,1,1,00,1,25,217
757,5,0,0,0,0,1,1,0,0008,0,1,00,1,25,218
758,6,0,0,0,0,1,1,0,0008,0,1,00,1,25,218
759,7,0,0,0,0,1,1,0,0008,0,1,00,1,25,218
760,0,1,0,0,1,1,1,1,035e,0,1,00,1,26,216
761,1,0,0,0,0,1,1,0,035e,1,1,00,1,26,216
762,2,0,0,0,0,1,1,0,035e,0,1,00,1,26,217
763,3,0,0,0,0,1,1,0,035e,0,1,00,1,26,217
764,4,0,0,0,0,1,1,0,035e,1,1,00,1,26,217
765,5,0,0,0,0,1,1,0,035e,0,1,00,1,26,218
766,6,0,0,0,0,1,1,0,035e,0,1,00,1,26,218
767,7,0,0,0,0,1,1,0,035e,0,1,00,1,26,218
768,0,1,0,0,1,1,1,1,03f2,0,1,00,1,27,216
769,1,0,0,0,0,1,1,0,03f2,1,1,00,1,27,216
770,2,0,0,0,0,1,1,0,03f2,0,1,00,1,27,217
771,3,0,0,0,0,1,1,0,03f2,0,1,00,1,27,217
772,4,0,0,0,0,1,1,0,03f2,1,1,00,1,27,217
773,5,0,0,0,0,1,1,0,03f2,0,1,00,1,27,218
774,6,0,0,0,0,1,1,0,03f2,0,1,00,1,27,218
775,7,0,0,0,0,1,1,0,03f2,0,1,00,1,27,218
776,0,1,0,0,1,1,1,1,03b5,0,1,00,1,28,216
777,1,0,0,0,0,1,1,0,03b5,1,1,00,1,28,216
778,2,0,0,0,0,1,1,0,03b5,0,1,00,1,28,217
779,3,0,0,0,0,1,1,0,03b5,0,1,00,1,28,217
780,4,0,0,0,0,1,1,0,03b5,1,1,00,1,28,217
781,5,0,0,0,0,1,1,0,03b5,0,1,00,1,28,218
782,6,0,0,0,0,1,1,0,03b5,0,1,00,1,28,218
783,7,0,0,0,0,1,1,0,03b5,0,1,00,1,28,218
784,0,1,0,0,1,1,1,1,004d,0,1,00,1,29,216
785,1,0,0,0,0,1,1,0,004d,1,1,00,1,29,216
786,2,0,0,0,0,1,1,0,004d,0,1,00,1,29,217
787,3,0,0,0,0,1,1,0,004d,0,1,00,1,29,217
788,4,0,0,0,0,1,1,0,004d,1,1,00,1,29,217
